294.40865520542064,296.00872771776335,288.09470302874342,287.67841955793352
297.41839016665966,297.39916865449987,283.68564098846326,285.63782286426834
293.31842723685713,293.59917748927177,288.05474392097341,286.72075258995034
295.95304328324158,298.3933675518665,285.60395962903442,285.63620346660696
297.19441413405985,298.39672115693003,287.32225513467438,284.33865105748612
296.67840095770345,293.34989428043235,285.22009185969694,288.37645194593625
294.81166488121215,293.36076391963064,285.34855857336726,284.11285174452183
297.65219821802771,296.63656353812837,286.61818388828709,285.61321574340462
297.18561189490799,296.95925604150199,284.02417551085477,284.36075797737419
297.92887205051983,293.52793923392443,284.57307485244553,287.45463459565838
295.73234945287703,294.49747688112404,286.10017525535193,285.93799897456319
294.26695574772731,295.92428781198947,285.32444727760708,287.51830749941104
297.60521341087866,294.05581989147692,280.86676240776416,283.09881143833604
297.15615886027808,297.13531974950115,288.96138982193855,291.32047926467891
296.2544340972654,293.36034311985418,288.60338830383205,284.26180489988917
297.56182499426706,297.21499041533025,288.15607503209952,288.97197886046177
293.90429441531262,295.28096304491208,285.23622631578638,288.03888234744727
297.22740122226975,296.04523405614958,279.93869232587161,286.84667115742479
298.24777730310046,298.48175030797989,285.15282904263387,284.444311945685
294.56063399531774,295.32003288898522,285.49613141432309,289.32230636512128
294.60323027986652,293.19426835536581,281.19756667984484,288.08342873505768
296.36053531837592,295.5086031257199,289.94888647810922,283.18740194149319
294.78319563862158,298.26366799095121,284.62343166586135,284.03723935972823
297.4421312943881,293.41403998038413,287.57147298747464,282.87059986983644
297.716948120366,293.7073432448895,287.06576446939368,287.62438633874348
297.19990704897134,293.39415590246517,287.31980576516219,286.3667665406241
294.94302371127407,298.13599547028252,279.51344967587715,280.87023661890078
293.9938242904164,298.06476527127518,287.44791528594118,285.36630833722046
297.13602379451373,293.90506814086115,285.4831186274991,287.59003225620188
296.01320389244046,295.72753440882985,288.49555377130599,284.2032445405348
294.47391338738782,297.50873270383329,287.53406645699135,286.31695036709851
297.68815739414538,298.12030492641389,286.22085668070713,282.23495624066476
297.39824275396205,296.76226399371387,292.05054977191742,286.11147079372859
296.26916866751156,294.14675142027363,290.17001871026616,286.82893745569737
296.21550411142647,297.5789496973843,288.40380621884543,284.9351004331424
296.33551802758893,296.32089905477517,287.49296813680144,287.55309921789967
297.14452343571679,293.3059798366067,292.69574774762947,290.73717813987685
296.38283662271215,294.39535078883887,285.8356378366376,285.13799880944208
295.10700554375313,293.36246459337599,287.72305792997855,282.60968350830285
298.07034461671378,295.3546139152009,283.31315457908488,288.16084513046133
294.10396853121813,295.93235375322695,281.88938989892921,285.14798516685562
293.95061216821455,295.50636063871571,285.24811665564602,283.54113442048515
295.77141757867867,295.65140048953253,283.87601017093698,280.15831628893915
296.34077612180431,296.23592616116895,275.03805837154789,285.43937763322958
295.8849715410837,294.81938258511644,291.35164262149243,289.71401805061379
297.07334407732287,293.68263043778279,289.956781760723,293.9894325734532
293.91835187435947,296.27953283555121,287.49042521510614,292.48784248716055
296.10873994165036,293.73363086567713,287.33438891526077,285.05518427354667
298.2933697793033,293.86890014013375,287.23505748162853,287.59115037467018
294.57360265210065,297.25523794518858,289.13733865962882,288.75555226550154
293.98743053348062,293.22920656559859,286.2904863216811,280.87291162190047
293.89712692527218,296.3711526280153,285.95287610147551,285.71225059006156
293.99475469573775,296.83625835072206,289.50572384093886,288.28484393370803
294.60854215217347,296.45376619196884,284.09846294422209,286.52924499561408
298.60512973313746,293.58616667072613,285.98406708756931,290.77266188154522
294.8481168421435,296.11898382789212,288.52029327737188,286.73079987874632
296.70161423921104,294.66881276076339,283.2806150186459,287.07809454379708
295.40241679515196,296.95286903874285,280.73731076159805,282.82392938740105
297.97118240267457,294.09438351963047,283.87227776952153,282.90334675885373
298.31455143710548,297.62652886998961,279.69438995538957,285.94801669249046
295.89431658742103,294.02820025202027,285.73645070930172,286.76992739863454
294.9373143055069,298.30359860087418,282.91762165445732,286.07520885387368
295.73467562778734,294.98149203234954,285.17931272706238,278.61139691579297
297.35238240946268,296.44427778510317,286.35153009508775,286.64968005829132
294.40362689904447,294.36024572818991,284.56910742344024,285.42772020150693
295.61687376711438,296.93664296947543,285.47829043516515,283.38573755409163
295.19984774678613,295.79472073033526,291.57054366989252,284.08452719381381
297.20228623250949,294.47670871714445,287.72730761557597,283.64930643180998
295.10826023921601,294.67154336462181,285.86643413699409,281.73816457323699
297.44810985417075,294.83533809714453,287.95038067741854,291.31733303897488
297.53934847136503,294.04543117556989,285.1922058362801,287.57932621634114
298.01890898639647,294.38803113020958,286.71211837454109,291.72548500480599
295.36404256212143,293.43029688117866,293.40799917228259,289.87761058447671
296.35532516205944,295.80839616934844,288.08765732315453,288.36164788168031
297.52665569664788,295.91909724747001,288.8448089748577,287.83008483297129
296.18256812966445,295.667012369612,287.82637147945343,289.67025916370892
294.82913304003154,296.20478294889176,281.07954179241926,281.91734309501021
293.99775371949386,296.33122995163677,283.20155096632567,284.80550009634362
294.79492276683504,298.48857616614202,285.09217250556361,286.96709155046278
295.72197010269139,296.313880091371,281.95029036544327,287.49392760925298
