294.10396853121813,295.93235375322695,281.88938989892921,285.14798516685562
293.95061216821455,295.50636063871571,285.24811665564602,283.54113442048515
295.77141757867867,295.65140048953253,283.87601017093698,280.15831628893915
296.34077612180431,296.23592616116895,275.03805837154789,285.43937763322958
295.8849715410837,294.81938258511644,291.35164262149243,289.71401805061379
297.07334407732287,293.68263043778279,289.956781760723,293.9894325734532
293.91835187435947,296.27953283555121,287.49042521510614,292.48784248716055
296.10873994165036,293.73363086567713,287.33438891526077,285.05518427354667
298.2933697793033,293.86890014013375,287.23505748162853,287.59115037467018
294.57360265210065,297.25523794518858,289.13733865962882,288.75555226550154
293.98743053348062,293.22920656559859,286.2904863216811,280.87291162190047
293.89712692527218,296.3711526280153,285.95287610147551,285.71225059006156
293.99475469573775,296.83625835072206,289.50572384093886,288.28484393370803
294.60854215217347,296.45376619196884,284.09846294422209,286.52924499561408
298.60512973313746,293.58616667072613,285.98406708756931,290.77266188154522
294.8481168421435,296.11898382789212,288.52029327737188,286.73079987874632
296.70161423921104,294.66881276076339,283.2806150186459,287.07809454379708
295.40241679515196,296.95286903874285,280.73731076159805,282.82392938740105
297.97118240267457,294.09438351963047,283.87227776952153,282.90334675885373
298.31455143710548,297.62652886998961,279.69438995538957,285.94801669249046
295.89431658742103,294.02820025202027,285.73645070930172,286.76992739863454
294.9373143055069,298.30359860087418,282.91762165445732,286.07520885387368
295.73467562778734,294.98149203234954,285.17931272706238,278.61139691579297
297.35238240946268,296.44427778510317,286.35153009508775,286.64968005829132
294.40362689904447,294.36024572818991,284.56910742344024,285.42772020150693
295.61687376711438,296.93664296947543,285.47829043516515,283.38573755409163
295.19984774678613,295.79472073033526,291.57054366989252,284.08452719381381
297.20228623250949,294.47670871714445,287.72730761557597,283.64930643180998
295.10826023921601,294.67154336462181,285.86643413699409,281.73816457323699
297.44810985417075,294.83533809714453,287.95038067741854,291.31733303897488
297.53934847136503,294.04543117556989,285.1922058362801,287.57932621634114
298.01890898639647,294.38803113020958,286.71211837454109,291.72548500480599
295.36404256212143,293.43029688117866,293.40799917228259,289.87761058447671
296.35532516205944,295.80839616934844,288.08765732315453,288.36164788168031
297.52665569664788,295.91909724747001,288.8448089748577,287.83008483297129
296.18256812966445,295.667012369612,287.82637147945343,289.67025916370892
294.82913304003154,296.20478294889176,281.07954179241926,281.91734309501021
293.99775371949386,296.33122995163677,283.20155096632567,284.80550009634362
294.79492276683504,298.48857616614202,285.09217250556361,286.96709155046278
295.72197010269139,296.313880091371,281.95029036544327,287.49392760925298
